Address,Postort,Kommun,Latitude,Longitude
Augustendalsvägen 16,Nacka Strand,Nacka,59.316351,18.160391
Siroccogatan 1,Nacka,Nacka,59.305125,18.130951
Siroccogatan 6d,Nacka,Nacka,59.305428,18.12786
Ormingeplan 3,Saltsjö-Boo,Nacka,59.326553,18.25766
Siroccogatan 7,Nacka,Nacka,59.304885,18.130803
Stora brogatan 1,Norrtälje,Norrtälje,59.757605,18.702693
Grisslehamn 13,Grisslehamn,Norrtälje,30.153927,31.270654
Danskes gränd 2,Norrtälje,Norrtälje,59.758698,18.702249
Klövergatan 1,Norrtälje,Norrtälje,59.767872,18.719713
Köpmannagatan 5 A,Rimbo,Norrtälje,59.743653,18.367341
Centrumvägen 7,Väddö,Norrtälje,59.971312,18.80759
Gottstavägen 4,Hallstavik,Norrtälje,60.049867,18.597222
Centrumvägen 2,Nykvarn,Nykvarn,59.178617,17.429587
Centrumvägen 4 K,Nykvarn,Nykvarn,59.178475,17.429997
Centralgatan 8,Nynäshamn,Nynäshamn,58.903326,17.948585
Nynäsvägen 44,Nynäshamn,Nynäshamn,58.933494,17.8597815
Centralgatan 10,Nynäshamn,Nynäshamn,58.903621,17.947578
Centralgatan 6 B,Nynäshamn,Nynäshamn,58.903198,17.949027
Industrivägen 10,Nynäshamn,Nynäshamn,58.91334,17.956342
Säby torg 15,Rönninge,Salem,59.201909,17.766831
Säby torg 1,Rönninge,Salem,59.20149,17.767095
Cederströms slinga,Arlandastad,Sigtuna,59.6078545590807,17.8970697714925
Märsta station,Märsta,Sigtuna,59.626068,17.859114
Raisiogatan 1,Märsta,Sigtuna,59.618825,17.856124
Hammargatan 6,Märsta,Sigtuna,59.615022,17.829149
Stora gatan 29,Sigtuna,Sigtuna,59.616904,17.722846
Arlanda flygplats,Stockholm-Arlanda,Sigtuna,59.651236,17.924793
Arlanda sky city,Stockholm-Arlanda,Sigtuna,59.61652,17.72363
Nymärsta gränd 6,Märsta,Sigtuna,59.619889,17.852973
Sköldvägen 8,Sollentuna,Sollentuna,59.427523,17.949983
Allfarvägen 21,Sollentuna,Sollentuna,59.430115,17.949957
Edsbergs torg 8,Sollentuna,Sollentuna,59.44543,17.966244
Stupvägen 21,Sollentuna,Sollentuna,59.410299,17.964442
Glimmervägen 10,Sollentuna,Sollentuna,59.437547,17.936751
Sköldvägen 18,Sollentuna,Sollentuna,59.428614,17.948848
Gillbostråket 4,Sollentuna,Sollentuna,59.476652,17.912084
Sollentunavägen 163,Sollentuna,Sollentuna,59.427777,17.95296
Gustav III:s boulevard 41,Solna,Solna,59.371359,18.016084
Solnavägen 55,Solna,Solna,59.364277,17.995043
Hotellgatan 3,Solna,Solna,59.358866,18.000011
Storgatan 67-78,Solna,Solna,59.3507047167377,17.9886095545925
Björnstigen 26,Solna,Solna,59.38183,18.033964
Hagalundsgatan 19,Solna,Solna,59.362754,18.011281
Hotellgatan 9,Solna,Solna,59.359073,18.000028
Karolinska vägen,Stockholm,Solna,59.3525647767662,18.0307585159522
Solna torg 4,Solna,Solna,59.346748,18.032638
Centralvägen 21,Solna,Solna,59.358391,18.000575
Solna Strandväg 1,Solna,Solna,59.356059,17.971412
Karolinska vägen 1,Solna,Solna,59.351092,18.025249
Storgatan 70,Solna,Solna,59.349821,17.985976
Centralvägen 10,Solna,Solna,59.358732,18.001295
Mall of Scandinavia,Solna,Solna,59.370958,18.00354
Solna Centrum,Solna,Solna,30.907757,77.102364
Solnavägen 14,Solna,Solna,59.348093,18.030094
Bryggerivägen 10,Bromma,Stockholm,59.350122,17.968292
Farstaplan 20,Farsta,Stockholm,59.243176,18.090892
Farsta C plan 2,Farsta,Stockholm,59.245347,18.088366
Hagsätra torg 7 B,Bandhagen,Stockholm,59.262742,18.014599
Klarabergsgatan  50,Stockholm,Stockholm,59.332189,18.06164
Mäster Samuelsgatan 57,Stockholm,Stockholm,59.332512,18.061469
Drottninggatan 27,Stockholm,Stockholm,59.330842,18.064305
Norrmalmstorg 1,Stockholm,Stockholm,59.333303,18.072253
Lilla Frescativägen 1,Stockholm,Stockholm,59.365195,18.052091
Fleminggatan 20,Stockholm,Stockholm,59.333364,18.044439
Sankt Eriksgatan 26,Stockholm,Stockholm,59.332586,18.031738
Hornsgatan 146 a-b,Stockholm,Stockholm,59.316118,18.03952
Götgatan  36,Stockholm,Stockholm,59.316958,18.071777
Fatbursgatan 6,Stockholm,Stockholm,59.314698,18.065199
Valhallavägen 77,Stockholm,Stockholm,59.345973,18.071068
S:t Eriksgatan 45,Stockholm,Stockholm,59.33346075,18.030647375
Hjälmarsvägen 39,Årsta,Stockholm,59.296897,18.052859
Svartågatan 1,Bagarmossen,Stockholm,59.276768,18.131913
Åstorpsringen 6,Enskededalen,Stockholm,59.288601,18.098733
Farstagången 28,Farsta,Stockholm,59.241832,18.090437
Fruängsplan,Hägersten,Stockholm,59.285255116615,17.9647019839558
Fruängsgången 5,Hägersten,Stockholm,59.28556,17.964145
Lövkojsgränd 12,Hässelby,Stockholm,59.379781,17.817155
Hässelby torg 10,Hässelby,Stockholm,59.367595,17.843327
Gullmarsplan 4-6,Johanneshov,Stockholm,59.298469,18.079057
Kärrtorpsplan 1,Johanneshov,Stockholm,59.283874,18.115464
Edvard Griegsgången 24,Kista,Stockholm,59.410092,17.925884
Sibeliusgången 19 C,Kista,Stockholm,59.415164,17.912127
Skarpnäcks allé 24,Skarpnäck,Stockholm,59.268117,18.127013
Bredängstorget 9,Skärholmen,Stockholm,59.295003,17.934775
Måsholmstorget 26,Skärholmen,Stockholm,59.274102,17.906942
Spånga torgväg 4-6,Spånga,Stockholm,59.381218,17.899136
Tenstagången 45,Spånga,Stockholm,59.393977,17.901804
Arenavägen 33,Johanneshov,Stockholm,59.295073,18.079862
Kungsgatan 65,Stockholm,Stockholm,59.333289,18.055218
Centralplan 23,Stockholm,Stockholm,59.33077,18.058173
Folkungagatan 94,Stockholm,Stockholm,59.314943,18.081051
Götgatan 132,Stockholm,Stockholm,59.3083,18.075956
Götgatan 78,Stockholm,Stockholm,59.312041,18.073975
Grev Turegatan 4,Stockholm,Stockholm,59.335118,18.074864
Hamngatan 12,Stockholm,Stockholm,59.332949,18.070588
Hamngatan 18-20,Stockholm,Stockholm,59.35979385,18.09961
Humlegårdsgatan 12,Stockholm,Stockholm,59.336584,18.076324
Karlaplan 13,Stockholm,Stockholm,59.338892,18.090993
Katarina bangata 13,Stockholm,Stockholm,59.312202,18.075222
Kungsgatan 52,Stockholm,Stockholm,59.334939,18.060666
Liljeholmstorget 114,Stockholm,Stockholm,59.31012,18.021999
Odengatan 54,Stockholm,Stockholm,59.343801,18.054019
Oxenstiernsgatan 20,Stockholm,Stockholm,59.334644,18.101334
Regeringsgatan 42,Stockholm,Stockholm,59.33382,18.068346
Regeringsgatan 65,Stockholm,Stockholm,59.334975,18.067461
Riksgatan 1,Stockholm,Stockholm,59.327475,18.067667
Tideliusgatan 12,Stockholm,Stockholm,59.310934,18.062073
Rosenlundsgatan 1 B,Stockholm,Stockholm,59.317717,18.055433
Rosenlundsgatan 48,Stockholm,Stockholm,59.312918,18.057276
S:T Eriksgatan 43,Stockholm,Stockholm,59.33346075,18.030647375
Sankt Eriksgatan 43,Stockholm,Stockholm,59.334165,18.032035
Sveavägen 14,Stockholm,Stockholm,59.334163,18.065069
Universitetsvägen 9,Stockholm,Stockholm,59.363549,18.05816
Solursgången 4,Vällingby,Stockholm,59.363231,17.873469
Vittangigatan 2A,Vällingby,Stockholm,59.36138,17.874807
Johan skyttes väg 192,Älvsjö,Stockholm,59.278729,18.007987
Travbaneplan 10,Bromma,Stockholm,59.365687,17.94248
Brommaplan,Bromma,Stockholm,59.338385,17.9383865
Alviksvägen 47,Bromma,Stockholm,59.327766,17.973997
Farsta torg 6,Farsta,Stockholm,59.243735,18.091556
Farstaplan,Farsta,Stockholm,59.242742386803,18.0922820953788
Valborgsmässovägen 48,Hägersten,Stockholm,59.299171,17.996516
Arenavägen 45,Johanneshov,Stockholm,59.294298,18.080086
Arenaslingan 1,Johanneshov,Stockholm,59.292098,18.082576
Kista Galleria,Kista,Stockholm,59.402001,17.9438495
Kista centrum,Kista,Stockholm,59.403698,17.948018
Nybohovsbacken 24,Stockholm,Stockholm,59.30962,18.024684
Storholmsgatan 9,Skärholmen,Stockholm,59.275375,17.907928
Odengatan 71,Stockholm,Stockholm,59.342662,18.050723
Mynttorget 4,Stockholm,Stockholm,59.326319,18.067526
Kungsträdgårdsgatan 8,Stockholm,Stockholm,59.331167,18.072755
Sergels torg 2,Stockholm,Stockholm,59.332926,18.065847
Hantverkargatan 24,Stockholm,Stockholm,59.329038,18.043543
Sankt Eriksgatan 32,Stockholm,Stockholm,59.333488,18.032242
Rålambsvägen 17,Stockholm,Stockholm,59.328171,18.016369
Odengatan 28,Stockholm,Stockholm,59.345392,18.060468
Tegnérgatan 18,Stockholm,Stockholm,59.33973,18.060212
Karlbergsvägen 44,Stockholm,Stockholm,59.342873,18.039163
Stureplan 2,Stockholm,Stockholm,59.335657,18.073312
Nybrogatan 39,Stockholm,Stockholm,59.336517,18.078593
Karlavägen 56,Stockholm,Stockholm,59.339132,18.081969
Narvavägen 34,Stockholm,Stockholm,59.336893,18.090973
Karlavägen 100,Stockholm,Stockholm,59.336104,18.096193
Värtahamnen,Stockholm,Stockholm,59.350703499999995,18.109571
Djurgårdsslätten 51,Stockholm,Stockholm,59.324292,18.102367
Medborgarplatsen 3,Stockholm,Stockholm,59.3147934807204,18.0710418160309
Hornsgatan 56,Stockholm,Stockholm,59.31891,18.061832
Götgatan 90,Stockholm,Stockholm,59.310301,18.074955
Söderhallarna,Stockholm,Stockholm,59.3147915,18.071036499999998
Vällingbygången 2,Vällingby,Stockholm,59.36219,17.873264
Mässvägen 1,Älvsjö,Stockholm,59.277643,18.015209
Högdalsgången 17,Bandhagen,Stockholm,59.263717,18.040587
Blackebergsplan 5,Bromma,Stockholm,59.347726,17.882993
Gustavslundsvägen 22,Bromma,Stockholm,59.332712,17.982788
Hökarängsplan 24,Farsta,Stockholm,59.257011,18.081701
Farsta torg 21,Farsta,Stockholm,59.242517,18.091807
Storforsplan 44 A,Farsta,Stockholm,59.241909,18.093622
Störtloppsvägen 25,Hägersten,Stockholm,59.293252,17.967163
Selmedalsvägen 42,Hägersten,Stockholm,59.304731,17.974488
Bredholmsgatan 7,Skärholmen,Stockholm,59.275508,17.906555
Skärholmsgången 22,Skärholmen,Stockholm,59.276795,17.905999
Sköndalsvägen 89,Sköndal,Stockholm,59.255692,18.114525
Spånga torgväg 9,Spånga,Stockholm,59.380985,17.898408
Gjörwellsgatan 22,Stockholm,Stockholm,59.328073,18.018051
Kronborgsgränd 12,Kista,Stockholm,59.397741,17.948006
Vanadisplan 4,Stockholm,Stockholm,59.345329,18.038871
Valhallavägen 75,Stockholm,Stockholm,59.346062,18.070712
Värtavägen 69,Stockholm,Stockholm,59.348655,18.101037
Södra Hamnvägen 46,Stockholm,Stockholm,59.350376,18.106947
Erik Dahlbergsgatan 12,Stockholm,Stockholm,59.341021,18.090905
Vasagatan 11,Stockholm,Stockholm,59.332772,18.05695
Klarabergsviadukten 72,Stockholm,Stockholm,59.331095,18.056686
Sankt Eriksplan 10,Stockholm,Stockholm,59.339747,18.036204
Karlavägen 36,Stockholm,Stockholm,59.340077,18.077369
Storgatan 1,Stockholm,Stockholm,59.335832,18.080546
Hornsgatan 140,Stockholm,Stockholm,59.316371,18.041098
Kornhamnstorg 51,Stockholm,Stockholm,59.322913,18.071398
Norrtullsgatan 10,Stockholm,Stockholm,59.343367,18.05072
Sveavägen 45,Stockholm,Stockholm,59.339237,18.059492
Kungsgatan 1,Stockholm,Stockholm,59.336073,18.071796
Birger Jarlsgatan 43,Stockholm,Stockholm,59.339292,18.067478
Norrmalmstorg 12,Stockholm,Stockholm,59.333476,18.072431
Sergelgatan 22,Stockholm,Stockholm,59.334551,18.063092
Sergelarkaden 2,Stockholm,Stockholm,59.354332,17.997182
Hamngatan 37,Stockholm,Stockholm,59.332444,18.067182
Odengatan 49,Stockholm,Stockholm,59.344012,18.056169
Sveavägen 159,Stockholm,Stockholm,59.349882,18.046093
Strandvägen 5 B,Stockholm,Stockholm,59.332483,18.078471
Hornsgatan 51,Stockholm,Stockholm,59.318039,18.056779
Götgatan 3,Stockholm,Stockholm,59.319317,18.071402
Arsenalsgatan 11,Stockholm,Stockholm,59.330561,18.073281
Grevgränd 3,Stockholm,Stockholm,59.330135,18.073869
Sankt Göransgatan 139,Stockholm,Stockholm,59.334716,18.021885
Årstaängsvägen 17 A,Stockholm,Stockholm,59.310166,18.028678
Hammarby allé 93,Stockholm,Stockholm,59.304276,18.093731
Vällingby torg 27,Vällingby,Stockholm,59.362373,17.87188
Brunnbyvägen 11,Årsta,Stockholm,59.294074,18.031955
Götalandsvägen 220,Älvsjö,Stockholm,59.279373,18.008864
Högdalsgången 9,Bandhagen,Stockholm,59.263206,18.043019
Tunnlandet 11,Bromma,Stockholm,59.337677,17.937678
Gustavslundsvägen 50,Bromma,Stockholm,59.33309,17.980412
FRUÄNGSGÅNGEN 5,Hägersten,Stockholm,59.28556,17.964145
T Gullmarsplan,Johanneshov,Stockholm,59.2983042122484,18.0796061083997
Gullmarsplan 10,Johanneshov,Stockholm,59.297971,18.079384
Kistagången 19,Kista,Stockholm,59.403632,17.948182
Vasagatan 27,Stockholm,Stockholm,59.334584,18.055534
Medborgarplatsen 21-23,Stockholm,Stockholm,59.314819,18.072156749999998
Klarabergsgatan 25,Stockholm,Stockholm,59.332566,18.064211
Kungsholmstorg 16,Stockholm,Stockholm,59.328564,18.043354
Hornsgatan 37,Stockholm,Stockholm,59.318534,18.060706
Hamngatan 29,Stockholm,Stockholm,59.332579,18.065942
Centralplan 15,Stockholm,Stockholm,59.330392,18.058741
Klarabergsgatan 37,Stockholm,Stockholm,59.331541,18.060546
Regeringsgatan 19,Stockholm,Stockholm,59.330972,18.068121
Sankt Eriksgatan 89,Stockholm,Stockholm,59.341918,18.037885
Ringvägen 115,Stockholm,Stockholm,59.307846,18.075285
Sjukhusbacken 10,Stockholm,Stockholm,59.309982,18.055927
Södersjukhuset sjukhusbacken 10,Stockholm,Stockholm,59.309982,18.055927
HAMMARBY ALLÉ 56 A,Stockholm,Stockholm,59.303767,18.093259
Arenatorget 2,Johanneshov,Stockholm,59.2937879915671,18.0816833000298
Vällingby torg 77,Vällingby,Stockholm,59.363303,17.872591
Vällingbyplan 18,Vällingby,Stockholm,59.36263,17.872392
Kistagången 21,Kista,Stockholm,59.402715,17.942945
Mässvägen 1,Stockholm,Stockholm,59.277643,18.015209
Lindhagensgatan 96A,Stockholm,Stockholm,59.334425,18.015152
Allmänna gränd 9,Stockholm,Stockholm,59.324233,18.09527
Norrlandsgatan,Stockholm,Stockholm,59.3347251022241,18.0713183860099
Regeringsgatan 48,Stockholm,Stockholm,59.334363,18.067965
Torsgatan 12,Stockholm,Stockholm,59.336231,18.049807
Farstaplan 12,Farsta,Stockholm,59.244259,18.090552
Allmänna gränd 3,Stockholm,Stockholm,59.324233,18.095796
Rinkebytorget 1,Spånga,Stockholm,59.340651,17.93909
Dalens allé 4,Enskededalen,Stockholm,59.285024,18.09316
Kista galleria,Kista,Stockholm,59.402001,17.9438495
KARLBERGSVÄGEN 12,Stockholm,Stockholm,59.343186,18.04937
Renstiernas gata 18,Stockholm,Stockholm,59.315201,18.083668
Klarabergsviadukten 49,Stockholm,Stockholm,59.330584,18.057449
Olivecronas väg 5,Stockholm,Stockholm,59.338416,18.04725
Kungsgatan 13,Stockholm,Stockholm,59.33593,18.069253
Allmänna gränd 6,Stockholm,Stockholm,59.324573,18.096329
Ulvsundavägen 187,Bromma,Stockholm,59.356236,17.954911
Ulvsundavägen 185 C,Bromma,Stockholm,59.354742,17.956674
Årevägen 59,Vällingby,Stockholm,59.361662,17.875541
Norra hamnpirsvägen 10,Stockholm,Stockholm,59.351467,18.112834
Vasagatan 36,Stockholm,Stockholm,59.332737,18.057707
Drottninggatan 29,Stockholm,Stockholm,59.331191,18.063958
Nybohovsbacken 38,Stockholm,Stockholm,59.30925,18.022747
Farstaplan 29,Farsta,Stockholm,59.243029,18.091006
Lillholmsgången 7,Skärholmen,Stockholm,59.275673,17.907876
Sankt Eriksgatan 44,Stockholm,Stockholm,59.334791,18.033042
Valhallavägen 142-148,Stockholm,Stockholm,59.3444024759249,18.0806437221369
Drottninggatan 56,Stockholm,Stockholm,59.333717,18.061572
T-bana Östermalmstorg,Stockholm,Stockholm,59.336066,18.079439
Värtavägen 67,Stockholm,Stockholm,59.348483,18.101118
Regeringsgatan 47,Stockholm,Stockholm,59.333121,18.067761
Sköndalsvägen 91,Sköndal,Stockholm,59.255563,18.114503
Högdalsgången 19,Bandhagen,Stockholm,59.263838,18.040415
Västerlånggatan 28,Stockholm,Stockholm,59.324984,18.069301
S:t Eriksgatan 38,Stockholm,Stockholm,59.33346075,18.030647375
Landsvägen 55,Sundbyberg,Sundbyberg,59.361324,17.967467
Rissne torg 7,Sundbyberg,Sundbyberg,59.320145,17.989641
Sturegatan 33,Sundbyberg,Sundbyberg,59.362935,17.968612
Sturegatan 5,Sundbyberg,Sundbyberg,59.361276,17.973535
Sturegatan 22,Sundbyberg,Sundbyberg,59.362986,17.969055
Hallonbergsplan 5-7,Sundbyberg,Sundbyberg,59.375477,17.969112
Sturegatan 19,Sundbyberg,Sundbyberg,59.361988,17.971467
Stationsgatan 2,Sundbyberg,Sundbyberg,59.362093,17.969206
Rissneleden 110,Sundbyberg,Sundbyberg,59.381041,17.936837
Vasagatan 3,Sundbyberg,Sundbyberg,59.36173,17.965443
Nygatan 18,Södertälje,Södertälje,59.196153,17.625075
Storgatan 4,Södertälje,Södertälje,59.195993,17.627654
Klastorpsvägen 14,Södertälje,Södertälje,59.202703,17.663941
Nygatan 23 A,Södertälje,Södertälje,59.196528,17.624315
Storgatan 11,Järna,Södertälje,59.196694,17.626728
Bragevägen 24,Södertälje,Södertälje,59.211278,17.632019
Grödingevägen 75,Södertälje,Södertälje,59.186495,17.656411
Rosenborgsgatan 10,Södertälje,Södertälje,59.199851,17.633241
Storgatan 2 B,Södertälje,Södertälje,59.19501,17.628403
Wedavägen 2 C,Södertälje,Södertälje,59.204891,17.644998
Storgatan 11,Södertälje,Södertälje,59.196694,17.626728
Storgatan 3,Järna,Södertälje,59.195582,17.627595
Storgatan 7,Södertälje,Södertälje,59.196126,17.627185
Sunnangränd 12,Tyresö,Tyresö,59.244512,18.228726
Dalgränd 10,Tyresö,Tyresö,59.245097,18.22745
Sunnangränd 5,Tyresö,Tyresö,59.244772,18.22885
Alléplan 4,Tyresö,Tyresö,59.223175,18.200627
VÄSTANGRÄND 12,Tyresö,Tyresö,59.244001,18.228408
Östangränd 6,Tyresö,Tyresö,59.244346,18.228226
Eskadervägen 4,Täby,Täby,59.430443,18.095291
Flygsvängen 1,Täby,Täby,59.445634,18.121406
Saluvägen 2,Täby,Täby,59.461453,18.132885
Täby centrum,Täby,Täby,59.444118,18.074271
Biblioteksgången 7 A,Täby,Täby,59.445184,18.069519
Stora marknadsvägen 15,Täby,Täby,59.444251,18.072876
Saluvägen 10,Täby,Täby,59.460206,18.136907
Kanalvägen 7 D,Upplands Väsby,Upplands Väsby,59.499418,17.926654
Centralvägen 3 A,Upplands Väsby,Upplands Väsby,59.521402,17.902681
Hammarbyvägen 194,Upplands Väsby,Upplands Väsby,59.527102,17.914965
Sandavägen 2,Upplands Väsby,Upplands Väsby,59.509084,17.950535
Dragonvägen 86,Upplands Väsby,Upplands Väsby,59.518665,17.909925
CENTRALVÄGEN 7 B,Upplands Väsby,Upplands Väsby,59.521138,17.904387
Väsby centrum,Upplands Väsby,Upplands Väsby,59.518562,17.912933
Broplan,Bro,Upplands-Bro,59.512573,17.648423
Östervägen 2,Kungsängen,Upplands-Bro,59.479064,17.751817
Bro centrum 19,Bro,Upplands-Bro,59.516085,17.642379
Tuna torg 13,Vallentuna,Vallentuna,59.5339460217006,18.0783587559574
Torggatan 13,Vallentuna,Vallentuna,59.534875,18.078333
Allevägen 8,Vallentuna,Vallentuna,59.534455,18.076781
Tuna torg 2,Vallentuna,Vallentuna,59.533636,18.078598
Fredriksstrandsvägen 2,Vaxholm,Vaxholm,59.402084,18.331573
Hamngatan 5,Vaxholm,Vaxholm,59.402654,18.351947
Söderhamnsplan 2,Vaxholm,Vaxholm,59.402339,18.352316
Hamngatan 1,Vaxholm,Vaxholm,59.40254,18.352329
Pastor Ödmans väg 2,Ingarö,Värmdö,59.28234,18.425364
Skärgårdsvägen 7,Gustavsberg,Värmdö,59.327332,18.380292
Fenix väg 4,Gustavsberg,Värmdö,59.313443,18.428077
Skärgårdsvägen 3,Gustavsberg,Värmdö,59.325131,18.393416
Muskötvägen 28,Åkersberga,Österåker,59.471884,18.331811
Storängstorget 1,Åkersberga,Österåker,59.479428,18.298528
Rallarvägen 8,Åkersberga,Österåker,59.482305,18.281427
Storängstorget 10,Åkersberga,Österåker,59.480166,18.299385
Stationsgränd 7,Åkersberga,Österåker,59.47953,18.296433
Grönborgsvägen 30,Åkersberga,Österåker,59.548307,18.573754
Järnvägsplan 1,Eskilstuna,Eskilstuna,59.369727,16.507066
Sturegatan 9,Eskilstuna,Eskilstuna,59.356259,16.499791
Lundbladsvägen 6,Eskilstuna,Eskilstuna,59.365895,16.5239
Mälarsjukhuset,Eskilstuna,Eskilstuna,59.363344,16.5356565
Fristadstorget 10,Eskilstuna,Eskilstuna,59.370638,16.513043
Kungsgatan 17,Eskilstuna,Eskilstuna,59.370704,16.512817
Gunborg Nymans väg 2,Eskilstuna,Eskilstuna,59.371344,16.470114
Kyrkogatan 8,Eskilstuna,Eskilstuna,59.369268,16.516572
Kungsgatan 5,Eskilstuna,Eskilstuna,59.369539,16.516461
Kungsgatan 21,Eskilstuna,Eskilstuna,59.370937,16.512089
Kungsgatan 24,Eskilstuna,Eskilstuna,59.371672,16.510365
Brogatan 13,Torshälla,Eskilstuna,59.419869,16.475146
Kungsgatan 2,Eskilstuna,Eskilstuna,59.369245,16.517832
Götgatan 1,Flen,Flen,59.058536,16.588724
Drottninggatan 1,Flen,Flen,59.059338,16.590305
Kungsgatan 24,Malmköping,Flen,59.052832,16.603216
Dansutvägen 2,Gnesta,Gnesta,59.039943,17.32651
Västra Storgatan 9,Gnesta,Gnesta,59.048302,17.308717
Västra storgatan 3,Gnesta,Gnesta,59.048074,17.310429
Stortorget 2,Katrineholm,Katrineholm,58.995875,16.206003
Köpmangatan 11,Katrineholm,Katrineholm,58.995378,16.207963
Köpmangatan 8,Katrineholm,Katrineholm,58.995715,16.204388
Köpmangatan 14,Katrineholm,Katrineholm,58.995541,16.205841
Bagaregatan 25,Nyköping,Nyköping,58.750928,17.004098
Östra storgatan 12,Nyköping,Nyköping,58.754309,17.014609
Västra storgatan 14,Nyköping,Nyköping,58.751763,17.004133
Västra Storgatan 34,Nyköping,Nyköping,58.752647,17.007734
Västra storgatan 9,Nyköping,Nyköping,58.751638,17.00295
Östra Storgatan 6,Nyköping,Nyköping,58.754043,17.013435
Västra storgatan 34,Nyköping,Nyköping,58.752647,17.007734
Västra storgatan 13,Nyköping,Nyköping,58.751834,17.003611
General Schybergs väg 22,Nyköping,Nyköping,58.784719,16.921595
Västra Storgatan 14,Nyköping,Nyköping,58.751763,17.004133
Järntorget 6,Oxelösund,Oxelösund,58.669902,17.10516
Järntorget 2,Oxelösund,Oxelösund,58.669361,17.104044
Trädgårdsgatan 10,Strängnäs,Strängnäs,59.376559,17.026027
Storgatan 15,Mariefred,Strängnäs,59.259054,17.220996
Västervikstorget 2,Strängnäs,Strängnäs,59.37772,17.029643
Trädgårdsgatan 14,Strängnäs,Strängnäs,59.376199,17.027203
Källgatan 9,Strängnäs,Strängnäs,59.375964,17.025843
Storgatan 9,Mariefred,Strängnäs,59.259218,17.222406
Långgatan 11,Mariefred,Strängnäs,59.259683,17.222336
Torget 2,Trosa,Trosa,58.896281,17.548196
Östra långgatan 30,Trosa,Trosa,58.896535,17.548485
Centrumvägen 16,Vagnhärad,Trosa,58.945841,17.485391
Bondegatan 10,Vingåker,Vingåker,59.042982,15.873237
Bondegatan 14,Vingåker,Vingåker,59.043059,15.874432
Kungsgatan 23,Enköping,Enköping,59.635165,17.078536
Torggatan 21,Enköping,Enköping,59.634381,17.080982
Kungsgatan 17,Enköping,Enköping,59.635629,17.079648
Torggatan 32,Enköping,Enköping,59.636944,17.076152
SALAGATAN 10 C,Enköping,Enköping,59.644159,17.084486
VAGNSGATAN 3,Enköping,Enköping,59.652237,17.087819
Enköpingsvägen 9,Örsundsbro,Enköping,59.735508,17.310409
Kungsgatan 21,Enköping,Enköping,59.635328,17.078969
Kyrkogatan 6,Heby,Heby,59.938679,16.861931
Torgvägen 4,Östervåla,Heby,60.181376,17.179777
Norra storgatan 2 A,Tärnsjö,Heby,60.153938,16.928577
Centrumstråket 1,Bålsta,Håbo,59.566631,17.531596
Centrumstråket 2,Bålsta,Håbo,59.566903,17.530088
Stockholmsvägen 85,Bålsta,Håbo,59.569512,17.529814
Centralvägen 13,Knivsta,Knivsta,59.726567,17.786589
Centralplan 2 B,Tierp,Tierp,60.344952,17.513329
Torget 2,Skärplinge,Tierp,60.472106,17.75966
Centralgatan 17,Tierp,Tierp,60.343862,17.513718
Kungsgatan 95,Uppsala,Uppsala,59.849349,17.6583
Vaksalagatan 30,Uppsala,Uppsala,59.862167,17.646605
Svartbäcksgatan 7,Uppsala,Uppsala,59.859531,17.637498
Bolandsgatan 15 G,Uppsala,Uppsala,59.85211,17.686287
Dragarbrunnsgatan 49,Uppsala,Uppsala,59.857691,17.642967
Flogstavägen 99,Uppsala,Uppsala,59.851853,17.5869
Kungsängsgatan 14,Uppsala,Uppsala,59.857223,17.641541
Fyrisparksvägen 1,Uppsala,Uppsala,59.84854,17.560136
Marknadsgatan 1,Uppsala,Uppsala,59.877027,17.672668
Idrottsgatan 2,Uppsala,Uppsala,59.870507,17.623302
Skolgatan 6,Uppsala,Uppsala,59.860826,17.628568
Stora torget 7,Uppsala,Uppsala,59.858616,17.639565
Kungsängsgatan 7,Uppsala,Uppsala,59.857747,17.640365
Ringgatan 35,Uppsala,Uppsala,59.862708,17.613377
Dragarbrunnsgatan 40,Uppsala,Uppsala,59.859716,17.639634
Björkgatan 61,Uppsala,Uppsala,59.855527,17.664834
Björkgatan 4,Uppsala,Uppsala,59.867239,17.66008
Akademiska sjukhuset,Uppsala,Uppsala,59.847281,17.642478
Heidenstamsgatan 69,Uppsala,Uppsala,59.877702,17.647061
Kvarntorget 1,Uppsala,Uppsala,59.866582,17.64809
Sysslomansgatan 14,Uppsala,Uppsala,59.860247,17.628839
Rapsgatan 1,Uppsala,Uppsala,59.844598,17.691562
Gamla torget 5,Uppsala,Uppsala,59.858845,17.63663
MARKNADSGATAN 2,Uppsala,Uppsala,59.87892,17.669989
Kungsgatan 40,Uppsala,Uppsala,59.860051,17.641653
STORA TORGET 3,Uppsala,Uppsala,59.85825,17.63905
Torbjörnsgatan 1,Uppsala,Uppsala,59.875288,17.624003
Västertorg 5,Uppsala,Uppsala,59.841015,17.601945
Olof Palmes plats 10,Uppsala,Uppsala,59.858322,17.646299
Östra ågatan 31,Uppsala,Uppsala,59.857822,17.638312
GRÄNBY CENTRUM,Uppsala,Uppsala,59.877359,17.6744305
Valthornsvägen 11,Uppsala,Uppsala,59.809473,17.629494
Bangårdsgatan 28,Uppsala,Uppsala,59.858126,17.64336
Drottninggatan 3,Uppsala,Uppsala,59.85769,17.636875
Stationsgatan 14,Uppsala,Uppsala,59.858331,17.649177
Bredgränd 6,Uppsala,Uppsala,59.857667,17.641176
